time,temperature,setpoint
2024-06-29 22:40:34.113836,25.75,24.0
2024-06-29 22:40:39.121367,25.00,24.0
2024-06-29 22:40:44.128681,24.25,24.0
2024-06-29 22:40:49.136469,24.00,24.0
2024-06-29 22:40:54.143994,23.75,24.0
2024-06-29 22:40:59.151525,24.50,24.0
2024-06-29 22:41:04.159124,24.00,24.0
2024-06-29 22:41:09.166620,23.75,24.0
2024-06-29 22:41:14.173956,25.75,24.0
2024-06-29 22:41:19.181594,23.75,24.0
2024-06-29 22:41:24.189091,24.00,24.0
2024-06-29 22:41:29.196746,24.00,24.0
2024-06-29 22:41:34.204285,24.50,24.0
2024-06-29 22:41:39.211721,23.00,24.0
2024-06-29 22:41:44.219375,25.00,24.0
2024-06-29 22:41:49.226477,24.25,24.0
2024-06-29 22:41:54.234390,24.75,24.0
2024-06-29 22:41:59.241761,24.00,24.0
2024-06-29 22:42:04.249494,25.00,24.0
2024-06-29 22:42:09.256835,23.50,24.0
2024-06-29 22:42:14.264550,25.25,24.0
2024-06-29 22:42:19.272042,24.00,24.0
2024-06-29 22:42:24.279263,24.50,24.0
2024-06-29 22:42:29.286825,25.25,24.0
2024-06-29 22:42:34.294629,23.50,24.0
2024-06-29 22:42:39.302043,25.00,24.0
2024-06-29 22:42:44.309655,24.00,24.0
2024-06-29 22:42:49.317139,25.25,24.0
2024-06-29 22:42:54.324660,24.75,24.0
2024-06-29 22:42:59.332068,25.25,24.0
2024-06-29 22:43:04.339697,23.75,24.0
2024-06-29 22:43:09.347283,25.25,24.0
2024-06-29 22:43:14.354753,24.25,24.0
2024-06-29 22:43:19.362604,24.75,24.0
2024-06-29 22:43:24.369838,24.00,24.0
2024-06-29 22:43:29.377243,24.50,24.0
2024-06-29 22:43:34.385003,25.00,24.0
2024-06-29 22:43:39.392429,25.00,24.0
2024-06-29 22:43:44.399790,24.00,24.0
2024-06-29 22:43:49.407440,25.50,24.0
2024-06-29 22:43:54.414934,24.25,24.0
2024-06-29 22:43:59.422372,25.00,24.0
2024-06-29 22:44:04.430027,26.25,24.0
2024-06-29 22:44:09.437210,25.25,24.0
2024-06-29 22:44:14.444972,25.00,24.0
2024-06-29 22:44:19.452349,25.00,24.0
2024-06-29 22:44:24.459877,25.25,24.0
2024-06-29 22:44:29.467646,24.75,24.0
2024-06-29 22:44:34.475126,25.75,24.0
2024-06-29 22:44:39.482676,24.50,24.0
2024-06-29 22:44:44.490000,25.75,24.0
2024-06-29 22:44:49.497733,25.75,24.0
2024-06-29 22:44:54.505412,25.25,24.0
2024-06-29 22:44:59.512755,24.75,24.0
2024-06-29 22:45:04.520105,26.00,24.0
2024-06-29 22:45:09.527932,24.25,24.0
2024-06-29 22:45:14.535348,24.25,24.0
2024-06-29 22:45:19.543052,25.50,24.0
2024-06-29 22:45:24.550653,24.75,24.0
2024-06-29 22:45:29.558198,25.50,24.0
2024-06-29 22:45:34.565500,25.00,24.0
2024-06-29 22:45:39.573049,25.00,24.0
2024-06-29 22:45:44.580632,25.25,24.0
2024-06-29 22:45:49.587795,25.25,24.0
2024-06-29 22:45:54.595237,25.00,24.0
2024-06-29 22:45:59.603046,24.00,24.0
2024-06-29 22:46:04.610311,24.75,24.0
2024-06-29 22:46:09.617807,25.50,24.0
2024-06-29 22:46:14.625448,24.75,24.0
2024-06-29 22:46:19.633066,25.25,24.0
2024-06-29 22:46:24.640682,25.25,24.0
2024-06-29 22:46:29.648072,25.25,24.0
2024-06-29 22:46:34.655840,25.00,24.0
2024-06-29 22:46:39.662893,25.75,24.0
2024-06-29 22:46:44.670712,23.75,24.0
2024-06-29 22:46:49.678548,26.00,24.0
2024-06-29 22:46:54.685607,24.50,24.0
2024-06-29 22:46:59.693214,25.75,24.0
2024-06-29 22:47:04.700883,23.75,24.0
2024-06-29 22:47:09.708314,25.00,24.0
2024-06-29 22:47:14.715895,24.75,24.0
2024-06-29 22:47:19.723290,24.50,24.0
2024-06-29 22:47:24.730837,25.50,24.0
2024-06-29 22:47:29.738558,23.75,24.0
2024-06-29 22:47:34.746361,25.50,24.0
2024-06-29 22:47:39.753796,24.50,24.0
2024-06-29 22:47:44.761046,25.00,24.0
2024-06-29 22:47:49.768516,25.50,24.0
2024-06-29 22:47:54.776297,24.50,24.0
2024-06-29 22:47:59.783467,25.75,24.0
2024-06-29 22:48:04.791147,24.50,24.0
2024-06-29 22:48:09.798823,25.75,24.0
2024-06-29 22:48:14.806265,24.25,24.0
2024-06-29 22:48:19.813680,25.50,24.0
2024-06-29 22:48:24.821158,24.25,24.0
2024-06-29 22:48:29.829122,25.50,24.0
2024-06-29 22:48:34.836434,25.00,24.0
2024-06-29 22:48:39.844181,25.75,24.0
2024-06-29 22:48:44.851416,24.25,24.0
2024-06-29 22:48:49.859219,25.00,24.0
2024-06-29 22:48:54.866173,24.50,24.0
2024-06-29 22:48:59.873785,25.75,24.0
2024-06-29 22:49:04.881268,25.25,24.0
2024-06-29 22:49:09.888714,26.25,24.0
2024-06-29 22:49:14.896408,23.75,24.0
2024-06-29 22:49:19.903794,25.25,24.0
2024-06-29 22:49:24.911656,24.00,24.0
2024-06-29 22:49:29.919016,26.00,24.0
2024-06-29 22:49:34.926715,25.50,24.0
2024-06-29 22:49:39.934399,24.75,24.0
2024-06-29 22:49:44.941793,25.25,24.0
2024-06-29 22:49:49.949038,24.50,24.0
2024-06-29 22:49:54.956819,25.75,24.0
2024-06-29 22:49:59.964251,25.00,24.0
2024-06-29 22:50:04.971519,26.00,24.0
2024-06-29 22:50:09.979715,25.25,24.0
2024-06-29 22:50:14.986864,25.50,24.0
2024-06-29 22:50:19.994710,24.50,24.0
2024-06-29 22:50:25.001693,26.00,24.0
2024-06-29 22:50:30.009376,24.50,24.0
2024-06-29 22:50:35.016916,24.75,24.0
2024-06-29 22:50:40.024499,24.50,24.0
2024-06-29 22:50:45.032043,25.50,24.0
2024-06-29 22:50:50.039186,24.75,24.0
2024-06-29 22:50:55.046792,25.50,24.0
2024-06-29 22:51:00.054614,24.25,24.0
2024-06-29 22:51:05.061857,25.50,24.0
2024-06-29 22:51:10.069306,24.50,24.0
2024-06-29 22:51:15.077041,24.25,24.0
2024-06-29 22:51:20.084398,26.00,24.0
2024-06-29 22:51:25.092008,24.25,24.0
2024-06-29 22:51:30.099421,26.25,24.0
2024-06-29 22:51:35.107289,25.50,24.0
2024-06-29 22:51:40.114473,24.75,24.0
2024-06-29 22:51:45.122389,25.00,24.0
2024-06-29 22:51:50.129733,26.00,24.0
2024-06-29 22:51:55.137210,25.25,24.0
2024-06-29 22:52:00.144671,24.25,24.0
2024-06-29 22:52:05.152518,25.25,24.0
2024-06-29 22:52:10.159647,26.25,24.0
2024-06-29 22:52:15.167344,25.00,24.0
2024-06-29 22:52:20.174896,24.25,24.0
2024-06-29 22:52:25.182381,25.75,24.0
2024-06-29 22:52:30.189972,24.50,24.0
2024-06-29 22:52:35.197454,25.75,24.0
2024-06-29 22:52:40.205051,24.50,24.0
2024-06-29 22:52:45.212562,25.75,24.0
2024-06-29 22:52:50.220152,25.75,24.0
2024-06-29 22:52:55.227437,24.50,24.0
2024-06-29 22:53:00.235056,25.00,24.0
2024-06-29 22:53:05.242301,24.25,24.0
2024-06-29 22:53:10.250032,25.50,24.0
2024-06-29 22:53:15.257386,24.25,24.0
2024-06-29 22:53:20.264975,24.50,24.0
2024-06-29 22:53:25.272738,25.75,24.0
2024-06-29 22:53:30.280186,25.00,24.0
2024-06-29 22:53:35.287740,24.25,24.0
2024-06-29 22:53:40.295099,24.75,24.0
2024-06-29 22:53:45.302736,23.75,24.0
2024-06-29 22:53:50.310225,25.50,24.0
2024-06-29 22:53:55.317966,25.00,24.0
2024-06-29 22:54:00.325256,24.50,24.0
2024-06-29 22:54:05.332538,25.75,24.0
2024-06-29 22:54:10.340306,23.75,24.0
2024-06-29 22:54:15.348011,24.50,24.0
2024-06-29 22:54:20.355387,25.50,24.0
2024-06-29 22:54:25.363037,24.25,24.0
2024-06-29 22:54:30.370410,25.50,24.0
2024-06-29 22:54:35.378029,25.25,24.0
2024-06-29 22:54:40.385346,24.50,24.0
2024-06-29 22:54:45.392980,24.00,24.0
2024-06-29 22:54:50.400692,25.75,24.0
2024-06-29 22:54:55.407900,24.75,24.0
2024-06-29 22:55:00.415550,24.50,24.0
2024-06-29 22:55:05.423015,24.75,24.0
2024-06-29 22:55:10.430574,24.50,24.0
2024-06-29 22:55:15.438062,25.25,24.0
2024-06-29 22:55:20.445734,25.50,24.0
2024-06-29 22:55:25.453148,24.00,24.0
2024-06-29 22:55:30.460509,25.00,24.0
2024-06-29 22:55:35.468263,24.50,24.0
2024-06-29 22:55:40.475659,24.50,24.0
2024-06-29 22:55:45.483290,24.75,24.0
2024-06-29 22:55:50.490833,23.50,24.0
2024-06-29 22:55:55.498391,25.50,24.0
2024-06-29 22:56:00.505701,25.00,24.0
2024-06-29 22:56:05.513543,24.25,24.0
2024-06-29 22:56:10.520934,25.00,24.0
2024-06-29 22:56:15.528012,24.75,24.0
2024-06-29 22:56:20.535617,24.75,24.0
2024-06-29 22:56:25.543374,25.00,24.0
2024-06-29 22:56:30.550776,25.25,24.0
2024-06-29 22:56:35.558299,25.00,24.0
2024-06-29 22:56:40.565904,25.50,24.0
2024-06-29 22:56:45.573222,25.00,24.0
2024-06-29 22:56:50.580944,25.75,24.0
2024-06-29 22:56:55.588296,24.75,24.0
2024-06-29 22:57:00.595904,24.25,24.0
2024-06-29 22:57:05.603453,25.50,24.0
2024-06-29 22:57:10.611117,24.25,24.0
2024-06-29 22:57:15.618700,25.50,24.0
2024-06-29 22:57:20.625877,24.50,24.0
2024-06-29 22:57:25.633600,24.50,24.0
2024-06-29 22:57:30.641155,25.25,24.0
2024-06-29 22:57:35.648634,23.50,24.0
2024-06-29 22:57:40.656029,25.75,24.0
2024-06-29 22:57:45.663515,24.25,24.0
2024-06-29 22:57:50.671149,24.50,24.0
2024-06-29 22:57:55.678798,24.75,24.0
2024-06-29 22:58:00.686036,24.50,24.0
2024-06-29 22:58:05.693441,25.00,24.0
2024-06-29 22:58:10.701260,23.00,24.0
2024-06-29 22:58:15.708795,25.50,24.0
2024-06-29 22:58:20.716204,24.50,24.0
2024-06-29 22:58:25.723666,24.75,24.0
2024-06-29 22:58:30.731420,24.75,24.0
2024-06-29 22:58:35.738960,25.25,24.0
2024-06-29 22:58:40.746168,25.00,24.0
2024-06-29 22:58:45.753834,24.75,24.0
2024-06-29 22:58:50.761442,24.00,24.0
2024-06-29 22:58:55.768712,24.50,24.0
2024-06-29 22:59:00.776350,24.75,24.0
2024-06-29 22:59:05.783859,25.75,24.0
2024-06-29 22:59:10.791522,24.75,24.0
2024-06-29 22:59:15.799238,24.00,24.0
2024-06-29 22:59:20.806715,24.00,24.0
2024-06-29 22:59:25.814097,23.75,24.0
2024-06-29 22:59:30.821488,25.00,24.0
2024-06-29 22:59:35.829046,26.00,24.0
2024-06-29 22:59:40.836344,25.00,24.0
2024-06-29 22:59:45.843953,23.75,24.0
2024-06-29 22:59:50.851432,24.00,24.0
2024-06-29 22:59:55.859250,24.75,24.0
2024-06-29 23:00:00.866562,24.75,24.0
2024-06-29 23:00:05.874366,23.50,24.0
2024-06-29 23:00:10.881792,24.25,24.0
2024-06-29 23:00:15.889145,24.50,24.0
2024-06-29 23:00:20.896723,25.50,24.0
2024-06-29 23:00:25.904151,23.50,24.0
2024-06-29 23:00:30.911583,24.50,24.0
2024-06-29 23:00:35.919087,25.50,24.0
2024-06-29 23:00:40.926865,24.50,24.0
2024-06-29 23:00:45.934199,25.50,24.0
2024-06-29 23:00:50.941741,24.25,24.0
2024-06-29 23:00:55.949057,25.00,24.0
2024-06-29 23:01:00.956735,25.00,24.0
2024-06-29 23:01:05.964096,24.25,24.0
2024-06-29 23:01:10.971745,25.00,24.0
2024-06-29 23:01:15.979340,25.25,24.0
2024-06-29 23:01:20.986661,24.25,24.0
2024-06-29 23:01:25.994271,26.25,24.0
2024-06-29 23:01:31.001722,23.75,24.0
2024-06-29 23:01:36.009386,24.75,24.0
2024-06-29 23:01:41.016711,24.25,24.0
2024-06-29 23:01:46.024541,25.00,24.0
2024-06-29 23:01:51.031692,26.00,24.0
2024-06-29 23:01:56.039489,24.00,24.0
2024-06-29 23:02:01.047163,24.50,24.0
2024-06-29 23:02:06.054484,25.50,24.0
2024-06-29 23:02:11.062153,23.75,24.0
2024-06-29 23:02:16.069833,24.75,24.0
2024-06-29 23:02:21.077097,25.50,24.0
2024-06-29 23:02:26.084854,24.00,24.0
2024-06-29 23:02:31.092165,25.00,24.0
2024-06-29 23:02:36.099336,24.75,24.0
2024-06-29 23:02:41.107147,24.50,24.0
2024-06-29 23:02:46.114706,25.75,24.0
2024-06-29 23:02:51.122280,24.75,24.0
2024-06-29 23:02:56.129463,25.25,24.0
2024-06-29 23:03:01.137157,25.25,24.0
2024-06-29 23:03:06.144900,24.25,24.0
2024-06-29 23:03:11.152074,25.50,24.0
2024-06-29 23:03:16.159780,25.25,24.0
2024-06-29 23:03:21.167368,25.50,24.0
2024-06-29 23:03:26.175064,26.75,24.0
2024-06-29 23:03:31.182280,24.25,24.0
2024-06-29 23:03:36.190129,24.50,24.0
2024-06-29 23:03:41.197305,22.50,24.0
2024-06-29 23:03:46.204884,23.75,24.0
2024-06-29 23:03:51.212552,24.00,24.0
2024-06-29 23:03:56.220098,24.00,24.0
2024-06-29 23:04:01.227538,24.25,24.0
2024-06-29 23:04:06.234904,25.00,24.0
2024-06-29 23:04:11.242818,23.75,24.0
2024-06-29 23:04:16.250302,23.75,24.0
2024-06-29 23:04:21.257877,24.50,24.0
2024-06-29 23:04:26.265284,23.50,24.0
2024-06-29 23:04:31.272826,23.75,24.0
2024-06-29 23:04:36.280362,24.50,24.0
2024-06-29 23:04:41.287839,24.25,24.0
2024-06-29 23:04:46.295371,24.50,24.0
2024-06-29 23:04:51.303166,24.75,24.0
2024-06-29 23:04:56.310625,25.00,24.0
2024-06-29 23:05:01.317928,25.00,24.0
2024-06-29 23:05:06.325522,22.75,24.0
2024-06-29 23:05:11.333093,24.50,24.0
2024-06-29 23:05:16.340658,24.50,24.0
2024-06-29 23:05:21.347986,24.00,24.0
2024-06-29 23:05:26.355637,25.00,24.0
2024-06-29 23:05:31.362865,25.00,24.0
2024-06-29 23:05:36.370427,25.50,24.0
2024-06-29 23:05:41.378205,24.25,24.0
2024-06-29 23:05:46.385691,25.00,24.0
2024-06-29 23:05:51.392907,23.25,24.0
2024-06-29 23:05:56.400768,25.25,24.0
2024-06-29 23:06:01.407955,24.00,24.0
2024-06-29 23:06:06.415470,23.25,24.0
2024-06-29 23:06:11.423458,25.25,24.0
2024-06-29 23:06:16.430940,24.25,24.0
2024-06-29 23:06:21.438377,25.00,24.0
2024-06-29 23:06:26.445431,25.00,24.0
2024-06-29 23:06:31.453250,25.25,24.0
2024-06-29 23:06:36.460599,23.75,24.0
2024-06-29 23:06:41.468434,25.25,24.0
2024-06-29 23:06:46.475714,24.75,24.0
2024-06-29 23:06:51.483521,24.00,24.0
2024-06-29 23:06:56.490682,25.50,24.0
2024-06-29 23:07:01.498367,24.75,24.0
2024-06-29 23:07:06.506125,24.50,23.75
2024-06-29 23:07:11.513266,24.50,23.75
2024-06-29 23:07:16.521200,23.75,23.75
2024-06-29 23:07:21.528465,25.25,23.75
2024-06-29 23:07:26.536347,23.75,23.75
2024-06-29 23:07:31.543723,25.75,23.75
2024-06-29 23:07:36.551326,24.00,23.75
2024-06-29 23:07:41.558668,24.50,23.75
2024-06-29 23:07:46.566524,25.75,23.75
2024-06-29 23:07:51.574110,23.50,23.75
2024-06-29 23:07:56.581497,24.00,23.75
2024-06-29 23:08:01.588968,23.00,23.75
2024-06-29 23:08:06.596497,24.75,23.75
2024-06-29 23:08:11.604143,23.50,23.75
2024-06-29 23:08:16.611669,24.75,23.75
2024-06-29 23:08:21.619596,23.50,23.75
2024-06-29 23:08:26.627068,24.25,23.75
2024-06-29 23:08:31.634406,24.25,23.75
2024-06-29 23:08:36.642012,24.75,23.75
2024-06-29 23:08:41.649523,24.25,23.75
2024-06-29 23:08:46.657337,22.75,23.75
