time,temperature,setpoint
2024-06-29 23:50:38.479145,34.50,37.0
2024-06-29 23:50:43.486404,37.00,37.0
2024-06-29 23:50:48.493990,34.25,37.0
2024-06-29 23:50:53.501385,35.75,37.0
2024-06-29 23:50:58.509067,35.00,37.0
2024-06-29 23:51:03.516661,37.25,37.0
2024-06-29 23:51:08.524265,35.75,37.0
2024-06-29 23:51:13.531560,35.75,37.0
2024-06-29 23:51:18.539344,35.75,37.0
2024-06-29 23:51:23.547076,35.00,37.0
2024-06-29 23:51:28.554071,36.00,37.0
2024-06-29 23:51:33.561872,36.25,37.0
2024-06-29 23:51:38.569310,34.75,37.5
2024-06-29 23:51:43.576792,36.50,37.5
2024-06-29 23:51:48.584352,35.00,37.5
2024-06-29 23:51:53.591790,36.25,37.5
2024-06-29 23:51:58.599382,35.50,37.5
2024-06-29 23:52:03.607048,37.00,37.5
2024-06-29 23:52:08.614639,35.25,37.5
2024-06-29 23:52:13.622124,36.25,37.5
2024-06-29 23:52:18.629725,37.25,37.5
2024-06-29 23:52:23.637051,38.50,37.5
2024-06-29 23:52:28.644998,36.25,37.5
2024-06-29 23:52:33.652093,38.25,37.5
2024-06-29 23:52:38.659705,36.50,38.0
2024-06-29 23:52:43.667389,37.00,38.0
2024-06-29 23:52:48.674868,37.25,38.0
2024-06-29 23:52:53.682299,36.25,38.0
2024-06-29 23:52:58.690210,38.50,38.0
2024-06-29 23:53:03.697465,37.00,38.0
2024-06-29 23:53:08.705132,36.75,38.0
2024-06-29 23:53:13.712901,37.75,38.0
2024-06-29 23:53:18.720126,37.00,38.0
2024-06-29 23:53:23.727707,36.75,38.0
2024-06-29 23:53:28.734964,37.50,38.0
2024-06-29 23:53:33.742756,36.00,38.0
2024-06-29 23:53:38.750350,35.75,38.5
2024-06-29 23:53:43.758079,37.50,38.5
2024-06-29 23:53:48.765374,37.75,38.5
2024-06-29 23:53:53.773002,37.50,38.5
2024-06-29 23:53:58.780509,37.75,38.5
2024-06-29 23:54:03.788357,38.75,38.5
2024-06-29 23:54:08.795695,37.50,38.5
2024-06-29 23:54:13.803492,37.00,38.5
2024-06-29 23:54:18.810921,38.00,38.5
2024-06-29 23:54:23.818078,37.50,38.5
2024-06-29 23:54:28.826072,37.50,38.5
2024-06-29 23:54:33.833339,36.75,38.5
2024-06-29 23:54:38.840999,38.25,39.0
2024-06-29 23:54:43.848596,36.75,39.0
2024-06-29 23:54:48.856092,37.50,39.0
2024-06-29 23:54:53.863604,38.25,39.0
2024-06-29 23:54:58.871580,38.50,39.0
2024-06-29 23:55:03.878913,37.50,39.0
2024-06-29 23:55:08.886181,38.50,39.0
2024-06-29 23:55:13.893683,38.25,39.0
2024-06-29 23:55:18.901503,37.75,39.0
2024-06-29 23:55:23.909232,38.00,39.0
2024-06-29 23:55:28.916731,39.00,39.0
2024-06-29 23:55:33.923922,38.75,39.0
2024-06-29 23:55:38.931494,37.75,39.5
2024-06-29 23:55:43.938959,39.25,39.5
2024-06-29 23:55:48.946711,38.75,39.5
2024-06-29 23:55:53.954174,39.00,39.5
2024-06-29 23:55:58.961672,38.50,39.5
2024-06-29 23:56:03.969375,39.25,39.5
2024-06-29 23:56:08.977238,37.75,39.5
2024-06-29 23:56:13.984606,39.25,39.5
2024-06-29 23:56:18.992126,38.50,39.5
2024-06-29 23:56:23.999774,39.25,39.5
2024-06-29 23:56:29.007532,38.25,39.5
2024-06-29 23:56:34.014903,39.00,39.5
2024-06-29 23:56:39.022651,39.25,40.0
2024-06-29 23:56:44.030246,38.25,40.0
2024-06-29 23:56:49.037364,39.00,40.0
2024-06-29 23:56:54.045084,38.50,40.0
2024-06-29 23:56:59.052856,39.00,40.0
2024-06-29 23:57:04.060255,40.00,40.0
2024-06-29 23:57:09.067921,39.50,40.0
2024-06-29 23:57:14.075366,39.75,40.0
2024-06-29 23:57:19.082966,38.50,40.0
2024-06-29 23:57:24.090499,40.25,40.0
2024-06-29 23:57:29.098172,37.75,40.0
2024-06-29 23:57:34.105496,39.25,40.0
2024-06-29 23:57:39.113109,38.50,40.5
2024-06-29 23:57:44.120628,40.00,40.5
2024-06-29 23:57:49.128206,39.00,40.5
2024-06-29 23:57:54.135798,38.75,40.5
2024-06-29 23:57:59.143528,39.50,40.5
2024-06-29 23:58:04.151289,39.25,40.5
2024-06-29 23:58:09.158576,39.75,40.5
2024-06-29 23:58:14.166363,40.25,40.5
2024-06-29 23:58:19.173898,39.50,40.5
2024-06-29 23:58:24.181296,40.75,40.5
2024-06-29 23:58:29.188766,40.25,40.5
2024-06-29 23:58:34.196246,39.50,40.5
2024-06-29 23:58:39.203833,40.50,41.0
2024-06-29 23:58:44.211463,39.25,41.0
2024-06-29 23:58:49.219183,40.25,41.0
2024-06-29 23:58:54.226452,40.50,41.0
2024-06-29 23:58:59.234253,39.50,41.0
2024-06-29 23:59:04.241755,41.25,41.0
2024-06-29 23:59:09.249210,40.00,41.0
2024-06-29 23:59:14.256878,40.50,41.0
2024-06-29 23:59:19.264256,39.75,41.0
2024-06-29 23:59:24.271620,39.75,41.0
2024-06-29 23:59:29.279287,40.25,41.0
2024-06-29 23:59:34.287071,40.75,41.0
2024-06-29 23:59:39.294194,40.00,41.5
2024-06-29 23:59:44.301921,39.75,41.5
2024-06-29 23:59:49.309319,41.75,41.5
2024-06-29 23:59:54.317175,40.50,41.5
2024-06-29 23:59:59.324781,39.75,41.5
2024-06-30 00:00:04.331968,42.00,41.5
2024-06-30 00:00:09.339482,40.75,41.5
2024-06-30 00:00:14.347319,40.75,41.5
2024-06-30 00:00:19.354797,41.00,41.5
2024-06-30 00:00:24.362239,40.25,41.5
2024-06-30 00:00:29.369895,42.25,41.5
2024-06-30 00:00:34.377155,40.25,41.5
2024-06-30 00:00:39.385014,42.00,42.0
2024-06-30 00:00:44.392291,41.50,42.0
2024-06-30 00:00:49.399674,41.75,42.0
2024-06-30 00:00:54.407235,42.25,42.0
2024-06-30 00:00:59.415237,40.75,42.0
2024-06-30 00:01:04.422581,43.25,42.0
2024-06-30 00:01:09.430208,40.75,42.0
2024-06-30 00:01:14.437631,41.00,42.0
2024-06-30 00:01:19.444771,42.00,42.0
2024-06-30 00:01:24.452515,40.75,42.0
2024-06-30 00:01:29.460006,42.25,42.0
2024-06-30 00:01:34.467349,40.75,42.0
2024-06-30 00:01:39.474892,41.75,42.5
2024-06-30 00:01:44.482704,42.25,42.5
2024-06-30 00:01:49.489897,42.00,42.5
2024-06-30 00:01:54.497881,41.75,42.5
2024-06-30 00:01:59.505364,40.25,42.5
2024-06-30 00:02:04.512430,42.75,42.5
2024-06-30 00:02:09.519977,41.00,42.5
2024-06-30 00:02:14.527647,42.75,42.5
2024-06-30 00:02:19.535327,41.75,42.5
2024-06-30 00:02:24.542630,41.75,42.5
2024-06-30 00:02:29.550523,41.75,42.5
2024-06-30 00:02:34.558007,41.25,42.5
2024-06-30 00:02:39.565615,43.00,43.0
2024-06-30 00:02:44.572933,40.75,43.0
2024-06-30 00:02:49.580657,42.25,43.0
2024-06-30 00:02:54.588001,42.25,43.0
2024-06-30 00:02:59.595282,41.75,43.0
2024-06-30 00:03:04.603215,42.50,43.0
2024-06-30 00:03:09.610690,43.00,43.0
2024-06-30 00:03:14.618216,41.00,43.0
2024-06-30 00:03:19.625816,43.00,43.0
2024-06-30 00:03:24.633174,41.25,43.0
2024-06-30 00:03:29.640693,43.00,43.0
2024-06-30 00:03:34.648069,41.75,43.0
2024-06-30 00:03:39.655529,43.50,43.5
2024-06-30 00:03:44.663492,42.00,43.5
2024-06-30 00:03:49.670854,43.25,43.5
2024-06-30 00:03:54.678524,42.75,43.5
2024-06-30 00:03:59.685648,44.75,43.5
2024-06-30 00:04:04.693369,43.00,43.5
2024-06-30 00:04:09.701004,43.50,43.5
2024-06-30 00:04:14.708583,42.75,43.5
2024-06-30 00:04:19.715995,43.50,43.5
2024-06-30 00:04:24.723451,42.00,43.5
2024-06-30 00:04:29.731326,44.25,43.5
2024-06-30 00:04:34.738221,42.00,43.5
2024-06-30 00:04:39.746114,44.50,44.0
2024-06-30 00:04:44.753476,42.25,44.0
2024-06-30 00:04:49.760893,43.75,44.0
2024-06-30 00:04:54.768602,43.25,44.0
2024-06-30 00:04:59.776022,43.00,44.0
2024-06-30 00:05:04.783568,44.50,44.0
2024-06-30 00:05:09.791348,42.50,44.0
2024-06-30 00:05:14.798959,43.50,44.0
2024-06-30 00:05:19.806083,44.25,44.0
2024-06-30 00:05:24.813999,43.00,44.0
2024-06-30 00:05:29.821138,43.25,44.0
2024-06-30 00:05:34.829024,42.75,44.0
2024-06-30 00:05:39.836414,43.50,44.5
2024-06-30 00:05:44.843963,43.25,44.5
2024-06-30 00:05:49.851393,45.00,44.5
2024-06-30 00:05:54.858822,43.25,44.5
2024-06-30 00:05:59.866723,44.75,44.5
2024-06-30 00:06:04.874317,44.00,44.5
2024-06-30 00:06:09.881783,44.50,44.5
2024-06-30 00:06:14.889056,43.50,44.5
2024-06-30 00:06:19.896869,45.25,44.5
2024-06-30 00:06:24.904022,43.00,44.5
2024-06-30 00:06:29.911653,44.25,44.5
2024-06-30 00:06:34.919126,44.25,44.5
2024-06-30 00:06:39.926659,44.50,45.0
2024-06-30 00:06:44.934118,44.25,45.0
2024-06-30 00:06:49.941718,45.50,45.0
2024-06-30 00:06:54.949218,44.50,45.0
2024-06-30 00:06:59.956897,46.00,45.0
2024-06-30 00:07:04.964173,45.25,45.0
2024-06-30 00:07:09.971958,45.25,45.0
2024-06-30 00:07:14.979534,45.75,45.0
2024-06-30 00:07:19.987064,45.00,45.0
2024-06-30 00:07:24.994723,46.50,45.0
2024-06-30 00:07:30.001988,45.25,45.0
2024-06-30 00:07:35.009920,46.00,45.0
2024-06-30 00:07:40.017087,45.50,45.5
2024-06-30 00:07:45.025066,45.25,45.5
2024-06-30 00:07:50.032181,45.25,45.5
2024-06-30 00:07:55.040058,46.75,45.5
2024-06-30 00:08:00.047349,45.00,45.5
2024-06-30 00:08:05.054958,46.75,45.5
2024-06-30 00:08:10.062856,45.25,45.5
2024-06-30 00:08:15.070015,46.00,45.5
2024-06-30 00:08:20.077863,45.00,45.5
2024-06-30 00:08:25.085084,46.50,45.5
2024-06-30 00:08:30.092749,44.75,45.5
2024-06-30 00:08:35.100292,46.75,45.5
2024-06-30 00:08:40.107763,44.75,46.0
2024-06-30 00:08:45.115441,46.50,46.0
2024-06-30 00:08:50.122901,47.50,46.0
2024-06-30 00:08:55.130473,45.75,46.0
2024-06-30 00:09:00.138199,46.00,46.0
2024-06-30 00:09:05.145596,46.50,46.0
2024-06-30 00:09:10.153195,46.50,46.0
2024-06-30 00:09:15.160837,46.25,46.0
2024-06-30 00:09:20.168316,46.50,46.0
2024-06-30 00:09:25.175751,47.25,46.0
2024-06-30 00:09:30.183477,46.25,46.0
2024-06-30 00:09:35.190830,46.25,46.0
2024-06-30 00:09:40.198351,46.50,46.5
2024-06-30 00:09:45.206123,45.75,46.5
2024-06-30 00:09:50.213639,47.25,46.5
2024-06-30 00:09:55.221466,46.00,46.5
2024-06-30 00:10:00.228961,45.50,46.5
2024-06-30 00:10:05.236452,46.50,46.5
2024-06-30 00:10:10.243825,46.75,46.5
2024-06-30 00:10:15.251552,45.75,46.5
2024-06-30 00:10:20.259352,47.25,46.5
2024-06-30 00:10:25.266680,46.25,46.5
2024-06-30 00:10:30.274243,46.75,46.5
2024-06-30 00:10:35.281778,46.25,46.5
2024-06-30 00:10:40.289559,45.50,47.0
2024-06-30 00:10:45.296776,47.25,47.0
2024-06-30 00:10:50.304225,47.00,47.0
2024-06-30 00:10:55.311824,45.75,47.0
2024-06-30 00:11:00.319484,47.00,47.0
2024-06-30 00:11:05.327422,45.75,47.0
2024-06-30 00:11:10.334581,47.00,47.0
2024-06-30 00:11:15.342144,46.00,47.0
2024-06-30 00:11:20.349948,47.25,47.0
2024-06-30 00:11:25.357269,46.00,47.0
2024-06-30 00:11:30.365154,47.50,47.0
2024-06-30 00:11:35.372545,45.00,47.0
2024-06-30 00:11:40.379894,46.25,47.5
2024-06-30 00:11:45.387448,46.00,47.5
2024-06-30 00:11:50.395012,46.50,47.5
